row,col,snr_db,kmeans_shift,time_kmeans,fhmm_shift,fhmm_taue,fhmm_tauc,fhmm_ndef,time_fhmm,kmeans_shift_original,kmeans_n_original,fhmm_n,kmeans_n_matched
1,1,10.071078941762542,[1.59130000e-04 3.13330000e-04],5.120095729827881,[0.00010058 0.00012355],[ 66.75485456 166.89035113],[ 37.01290748 153.53231837],2,10.452821016311646,[0.00015913 0.00031333],2,2,2
1,2,10.37058022050655,[1.25500000e-04 2.49890000e-04],6.981504917144775,[0.00011085 0.00013377],[ 48.09591848 987.82752629],[67.9375895  36.79876626],2,15.226066827774048,[0.0001255  0.00024989],2,2,2
1,3,15.007143999275138,[1.40829000e-03 3.54750000e-04],7.4594502449035645,[0.00123625 0.0002602 ],[  3.58641842 124.73562887],[107.61614438 131.94768667],2,37.66726565361023,[0.00035475 0.00176304 0.00140829],3,2,2
1,4,19.80927942340052,[2.29328000e-03],2.817124366760254,[0.00283339],[1.00000075],[47.40843952],1,9.054994344711304,[0.00229328],1,1,1
1,5,5.270200924169459,[3.74680000e-04 7.10780000e-04],5.528325319290161,[0.00011604 0.00026565],[11.06840688 16.09071199],[9.82211309 6.17887637],2,17.46262550354004,[0.00037468 0.00108546 0.00071078],3,2,2
1,6,20.162649385707127,[2.56480000e-04 2.57629000e-03],5.282007932662964,[0.00031271 0.00264261],[244.23896809   1.        ],[ 96.52997434 141.57142874],2,20.67275714874268,[0.00025648 0.00017629 0.00043277 0.00275257 0.00257629],5,2,2
1,7,11.890385592953336,[1.84360000e-04 3.68410000e-04],5.627448797225952,[0.00013547 0.00039485],[103.80061863  15.66860943],[93.03482209 74.51206475],2,9.503456830978394,[0.00018436 0.00036841 0.00055278],3,2,2
1,8,20.72988241739175,[4.51365000e-03],2.546674489974976,[0.00451368],[1.],[123.74994647],1,8.394891738891602,[0.00451365],1,1,1
1,9,0.8627602746035372,[1.68608000e-03 1.64060000e-04],6.352568864822388,[0.00170944 0.0001146 ],[  334.78000394 14467.44865182],[108.85190115  53.50694815],2,48.599008321762085,[0.00168608 0.00016406 0.00185014],3,2,2
1,10,13.628454741162017,[1.85870000e-04 2.03650000e-04],3.809080123901367,[0.00010965 0.00012043],[ 18.74118957 416.56938567],[73.74989604 57.2090966 ],2,30.625948429107662,[0.00020365 0.00038952 0.00018587],3,2,2
1,11,7.753874404805774,[1.90390000e-04 3.82320000e-04],5.8102898597717285,[0.00010684 0.00019165],[21.60674392 98.3010237 ],[23.43474442 74.63760474],2,7.38612699508667,[0.00019039 0.00038232],2,2,2
1,12,9.513201123701872,[2.83600000e-04 3.01450000e-04],6.87178373336792,[0.00019062 0.00012524],[4.29446430e+01 5.85864007e+04],[ 52.30680328 120.43301714],2,37.49585580825806,[0.0002836  0.00030145 0.00058505],3,2,2
1,13,19.87779892651146,[1.56120000e-04],2.6425211429595947,[0.00012588],[73.18557259],[67.45181681],1,4.283674955368042,[0.00015612],1,1,1
1,14,10.99000672787039,[1.93120000e-04],2.898571252822876,[0.00013324],[107.95323438],[67.82733551],1,6.195047378540039,[0.00019312],1,1,1
1,15,9.69748566592034,[1.45420000e-04],4.413160800933838,[0.00011155],[50.95043951],[29.35751132],1,4.230963230133057,[0.00014542],1,1,1
1,16,9.84400689070019,[1.84450000e-04 1.52530000e-04],4.607372522354126,[0.00017268 0.00010388],[24.39783586 68.2952186 ],[59.38611464 32.0404798 ],2,15.842737436294556,[0.00015253 0.00018445 0.00033698],3,2,2
1,17,10.893442079542616,[1.62820000e-04 2.56569000e-03],4.624042749404907,[0.000177   0.00264371],[2.53640041 3.00324517],[87.15337273 32.41662187],2,13.070406436920166,[0.00016282 0.00272851 0.00256569],3,2,2
1,18,13.18026009957374,[3.13890000e-04 1.66790000e-04],7.10080885887146,[0.00033177 0.00011198],[45.5039558  48.04309376],[891.40265373  47.47514017],2,6.6209259033203125,[0.00031389 0.00016679 0.00048068],3,2,2
1,19,7.376288747781878,[2.34900000e-04 1.59930000e-04],5.151637077331543,[0.00022998 0.00011249],[4.27699243e+25 3.12285623e+02],[149.22115205 124.40967732],2,47.10716390609741,[0.0002349  0.00039483 0.00015993],3,2,2
1,20,7.5483852297437,[1.63570000e-04 2.00850000e-04],6.095916509628296,[0.00012234 0.0001374 ],[1.20604983e+02 1.56572733e+10],[ 54.50294686 132.91440815],2,24.45414018630981,[0.00020085 0.00016357 0.00036442],3,2,2
1,21,8.00673496903453,[1.74330000e-04 1.93260000e-04],7.085167169570923,[0.00013536 0.00013377],[19422.93306793    94.80961025],[171.06084468  59.87494828],2,15.031485557556152,[0.00019326 0.00017433 0.00036759],3,2,2
1,22,8.284869041023114,[1.88460000e-04 1.52360000e-04],5.477185010910034,[0.00023473 0.00011713],[1.40834471e+16 5.09566021e+01],[172.75617208  52.43314214],2,28.04095888137817,[0.00018846 0.00015236 0.00034082],3,2,2
1,23,11.659959112315638,[2.92630000e-04],3.1579418182373047,[0.00015438],[147.08068116],[61.77515457],1,6.506286144256592,[0.00029263],1,1,1
1,24,10.213270383382284,[1.60560000e-04 3.25960000e-04],6.864147901535034,[0.00019312 0.00012496],[3.52963413e+16 4.99216498e+01],[310.00221385  52.59260038],2,13.1314799785614,[0.00032596 0.00016056 0.00104581 0.00088041 0.00120637],5,2,2
1,25,9.959431795088536,[1.68610000e-04 1.89860000e-04 5.83450000e-04],14.129404067993164,[0.00015956 0.00016882 0.000543  ],[8.02675650e+01 1.18522448e+02 6.50621798e+18],[ 38.36640138  41.07011119 846.82506334],3,37.2638840675354,[0.00023637 0.00016861 0.00018986 0.00035847 0.00058345 0.00039359],6,3,3
1,26,9.750903404513666,[1.71840000e-04 3.43680000e-04],3.369335412979126,[0.00019897 0.00012802],[45.311156  81.7419272],[231.2439005   35.91430056],2,21.33985424041748,[0.00017184 0.00034368],2,2,2
1,27,9.073263880375624,[1.69950000e-04 2.25310000e-04],5.660053730010986,[0.00010834 0.00026848],[1.09881087e+02 3.72426285e+88],[116.16268478  87.88080068],2,24.87296295166016,[0.00022531 0.00016995 0.00039525],3,2,2
1,28,5.414111091852068,[1.58590000e-04 8.60300000e-04],5.8137266635894775,[0.00010599 0.00090403],[1.45286955e+05 9.41672841e+01],[301.50153071   5.86183139],2,16.41290545463562,[0.0008603  0.00015859 0.00101889],3,2,2
1,29,6.040459212228567,[7.24792000e-03],2.8193705081939697,[0.00658787],[4.75223619],[18.45590193],1,6.410335540771484,[0.00724792],1,1,1
1,30,20.395933208288515,[1.82380000e-04],3.3067739009857178,[0.00014504],[71.93977493],[46.21420016],1,4.100422382354736,[0.00018238],1,1,1
1,31,14.482517907889804,[2.75477000e-03],3.357538938522339,[0.00190117],[11.28630306],[117.56113098],1,7.297403335571289,[0.00275477],1,1,1
1,32,8.554832387490066,[3.06290000e-04 4.38580000e-04],6.450670957565308,[0.00015794 0.00036553],[258.23228971 508.91707455],[313.38062002 481.95494356],2,26.698667764663696,[0.00043858 0.00030629 0.00074487],3,2,2
2,1,7.263821611303157,[3.83210000e-04],3.2799670696258545,[0.00026594],[387.73565268],[50.47453754],1,5.597886562347412,[0.00038321],1,1,1
2,2,-0.1128822619581139,[6.16610000e-03],2.537015199661255,[0.00608671],[208.1707286],[123.74420041],1,2.477067232131958,[0.0061661],1,1,1
2,3,9.396595932081512,[2.30840000e-04],3.4131367206573486,[0.00020805],[678.97971709],[84.16646515],1,3.580369234085083,[0.00023084],1,1,1
2,4,22.60882593513816,[1.84800000e-04 2.59880000e-04],4.939142227172852,[0.00012753 0.00032219],[43.3654042  74.79464056],[71.99058946 13.92444358],2,14.83173155784607,[0.00025988 0.0001848  0.00044468 0.00252123],4,2,2
2,5,12.165598919326465,[3.99821000e-03],1.81671404838562,[0.00075662],[7.75564673e+14],[11.74300394],1,5.189943552017212,[0.00399821],1,1,1
2,6,9.425025357520273,[1.34970000e-04 1.65960000e-04],4.150339841842651,[0.00011466 0.00015586],[ 33.78619416 255.28899977],[319.23239893  40.28976558],2,33.33905792236328,[0.00016596 0.00030093 0.00013497],3,2,2
2,7,12.396710820442816,[3.50220000e-04 1.66851000e-03],5.3154137134552,[0.00034667 0.00171419],[124.36290775  41.938547  ],[ 38.2982305  956.02851451],2,15.914984226226808,[0.00090974 0.00035022 0.00125996 0.00166851 0.00201873],5,2,2
2,8,7.407686451509807,[1.75010000e-04],2.78424334526062,[0.0002],[438.45195655],[46.86554834],1,3.133528232574463,[0.00017501],1,1,1
2,9,28.30843159748236,[5.36176000e-03],2.54065465927124,[0.00011444],[36.98038288],[27.5559797],1,2.770110845565796,[0.00536176],1,1,1
2,10,28.929330278919466,[6.56805000e-03],2.4459824562072754,[0.00010756],[45.26131347],[32.25714636],1,7.480857610702515,[0.00656805],1,1,1
2,11,7.948649881140185,[4.18550000e-04],3.0606040954589844,[0.00018865],[22.74295796],[20.00310117],1,7.190348148345947,[0.00041855],1,1,1
2,12,8.352522388578453,[2.22290000e-04],2.106454849243164,[0.00020087],[56.96909608],[45.63012402],1,4.768065929412842,[0.00022229],1,1,1
2,13,11.15621162105687,[1.85920000e-04 3.05070000e-04],5.541982650756836,[0.00013387 0.00024607],[154.27424218  37.12115461],[ 66.10673215 444.99045326],2,34.273162841796875,[0.00018592 0.00030507 0.00049099],3,2,2
2,14,11.54298833839074,[2.03630000e-04 2.66150000e-04],5.395446062088013,[0.00012947 0.00026465],[41.82334775 41.05725403],[ 49.47093517 106.77721989],2,10.636296033859251,[0.00020363 0.00026615 0.00046979],3,2,2
2,15,10.032551438326124,[1.67000000e-04 1.89400000e-04],5.69663143157959,[0.00014474 0.00011042],[ 11.84351948 287.81488857],[57.52834681 79.70424703],2,80.68361783027649,[0.00035641 0.000167   0.0001894 ],3,2,2
2,16,8.548819807450847,[1.42730000e-04 1.63250000e-04],4.051578998565674,[0.00010075 0.00012549],[ 28.70413407 614.69183118],[48.93261016 53.76670745],2,24.437551736831665,[0.00016325 0.00014273 0.00030597],3,2,2
2,17,13.384738771264145,[1.50640000e-04 1.60880000e-04],5.64544939994812,[0.00011315 0.00016006],[34.55959149 94.9622656 ],[60.13864107 77.21119592],2,13.214287042617798,[0.00016088 0.00015064 0.00031152],3,2,2
2,18,10.581321739054808,[1.46510000e-04 1.34850000e-04],4.801072835922241,[0.00016454 0.00010677],[298.10944241  97.69764642],[106.38311897 206.57895217],2,14.265411138534546,[0.00014651 0.00028135 0.00013485],3,2,2
2,19,10.819646724908846,[1.88370000e-04],3.326033115386963,[0.00015217],[76.97269252],[34.99644192],1,5.189745187759399,[0.00018837],1,1,1
2,20,10.713786413570588,[2.55470000e-04],2.361708879470825,[0.00014389],[88.81043009],[38.3826613],1,10.13567876815796,[0.00025547],1,1,1
2,21,16.71032128067195,[1.47650000e-04 1.70400000e-04 1.36696000e-03],8.55701208114624,[0.00012726 0.0001875  0.00128347],[3.86912649e+09 5.05330476e+02 1.04602660e+00],[289.84556163  22.54386687  44.18876632],3,214.42990398406985,"[0.00014765 0.00032382 0.0001704  0.00085932 0.00117737 0.00065234
 0.00102972 0.00219546 0.0020193  0.00170125 0.00187165 0.00136696
 0.00052503]",13,3,3
2,22,18.500724029721752,[2.62720000e-04 1.69570000e-04],4.473446130752564,[0.00023328 0.00012157],[287.82152767  88.8780101 ],[49.57324291 97.01499678],2,38.92601752281189,[0.00026272 0.00016957 0.00043229],3,2,2
2,23,9.451756779667877,[1.95870000e-04],2.388859510421753,[0.00022438],[833.01864814],[72.48132557],1,3.808892250061035,[0.00019587],1,1,1
2,24,-5.153274152898003,[2.62143000e-03 1.83394000e-03],5.833737373352051,[0.00363033 0.00091002],[4.61299028e+15 2.94281710e+06],[132.67763891 130.11278343],2,11.095802068710327,[0.00183394 0.00262143 0.00014141],3,2,2
2,25,21.093812400484637,[2.22580000e-04 6.52870000e-04],7.9983484745025635,[0.00019854 0.00065662],[39.27544008 10.2818724 ],[33.20482947 57.36931218],2,18.2564594745636,[0.00022258 0.00087545 0.00065287 0.00337282 0.00359539 0.00271994],6,2,2
2,26,10.48714094400002,[2.94370000e-04 1.88650000e-04],6.388695478439331,[0.00032331 0.00015114],[ 21.74434874 162.62590296],[183.84204154 107.00253202],2,12.850570678710938,[0.00018865 0.00029437 0.00048301],3,2,2
2,27,11.449636109345324,[2.86010000e-04 4.97520000e-04],5.677887678146362,[0.00012643 0.0004865 ],[25.941991    2.99315535],[18.16556855 36.03597689],2,88.12095928192139,[0.00049752 0.00028601 0.00078353],3,2,2
2,28,14.478083093208127,[1.43370000e-04],2.774036407470703,[0.00010321],[50.70956217],[40.35390941],1,6.662717819213867,[0.00014337],1,1,1
2,29,9.441666489176972,[2.17540000e-04 2.43660000e-04],8.16877007484436,[0.00011812 0.00018406],[4.93302501e+01 4.92970672e+09],[ 34.54998781 254.27807943],2,18.55559134483337,[0.00021754 0.00024366 0.0004612 ],3,2,2
2,30,14.254797411058096,[1.20034434e-04 2.73995509e-04 1.02464657e-03],11.732813119888306,[0.00011418 0.00025922 0.00062549],[ 18.89704849 204.1927566  168.28094197],[ 63.48608688 218.69514732 742.21343053],3,30.669249057769772,"[2.30446574e-04 2.02676558e-04 9.84250364e-05 1.75570487e-04
 2.73995509e-04 1.20034434e-04 2.95604928e-04 1.02464657e-03]",8,3,3
2,31,8.815472627046013,[1.64490000e-04 1.78180000e-04],3.83112359046936,[0.00010447 0.00020563],[139.04223494  48.19360482],[76.27509873 51.73270301],2,17.50990867614746,[0.00016449 0.00017818 0.00034267],3,2,2
2,32,8.300529088898507,[1.42050000e-04 1.57280000e-04],6.989935874938965,[0.00010414 0.00019787],[ 59.9754779  461.54750452],[ 51.37684438 212.44854511],2,13.072465658187866,[0.00015728 0.00014205 0.00029933],3,2,2
3,1,9.78794967620637,[1.65530000e-04],4.100308656692505,[0.00014083],[90.11568884],[50.33408996],1,6.916694402694702,[0.00016553],1,1,1
3,2,28.7134670758605,[6.42464000e-03],3.5241682529449463,[0.00011797],[27.6952484],[25.74265317],1,3.936594724655152,[0.00642464],1,1,1
3,3,10.234744029928676,[4.90986000e-03 3.38110000e-04],6.939403057098389,[0.00505762 0.00064749],[2.69316423 1.55155383],[ 25.74427945 243.45539223],2,21.949573040008545,[0.00524797 0.00033811 0.00490986],3,2,2
3,4,10.553334400388415,[1.66620000e-04 1.80490000e-04],6.107595205307007,[0.00011313 0.00014251],[ 63.71115992 240.25365172],[ 66.65053639 110.77402603],2,10.440170288085938,[0.00018049 0.00016662 0.00034711],3,2,2
3,5,14.974502235363005,[1.97660000e-04],2.8538601398468018,[0.00016316],[105.93531771],[27.05312097],1,10.170588254928589,[0.00019766],1,1,1
3,6,1.924355464375952,[1.93539000e-03],2.426608085632324,[0.00189148],[136.01827263],[112.73642662],1,4.361969470977783,[0.00193539],1,1,1
3,7,19.85342577536177,[1.73060000e-04 1.20617000e-03],5.737597465515137,[0.00010921 0.00014007],[ 49.57828028 113.63932427],[42.79009272 94.11971646],2,3.863912105560303,[0.00017306 0.00137924 0.00120617],3,2,2
3,8,9.056754461346262,[2.18150000e-04],2.5882761478424072,[0.00013681],[58.2605365],[49.86419643],1,9.843964576721191,[0.00021815],1,1,1
3,9,7.603132674280463,[2.27550000e-04 4.43770000e-04],7.306121349334717,[0.00018995 0.00015315],[95.4048141  21.62044112],[92.83122085 16.53322761],2,21.280413150787357,[0.00022755 0.00067132 0.00044377],3,2,2
3,10,13.054790412646502,[1.36890000e-04 1.93350000e-04 1.54270000e-04],11.10067892074585,[0.00013654 0.0002091  0.00010626],[3.87842296e+02 4.36638171e+10 7.31195635e+01],[ 55.73472793 588.12713916  30.25855877],3,58.74742579460144,"[0.00019335 0.00055377 0.00013689 0.00033024 0.00015427 0.00103828
 0.00088401 0.00029116 0.00075674 0.00060248 0.00048451]",11,3,3
3,11,8.939018774134205,[1.87340000e-04],1.733896017074585,[0.00011961],[53.65443605],[42.54267129],1,9.080769777297974,[0.00018734],1,1,1
3,12,8.673080726600569,[6.41290000e-04],1.8032450675964355,[0.00013655],[27.57831798],[25.71647132],1,7.004302501678467,[0.00064129],1,1,1
3,13,11.2964143949816,[3.32474000e-03],1.7512879371643066,[0.00391767],[1.05472721],[13.94400465],1,24.010557889938354,[0.00332474],1,1,1
3,14,15.566545638768185,[4.17400000e-03],3.587284564971924,[0.00416051],[2.08449354],[69.19532741],1,7.2474963665008545,[0.004174],1,1,1
3,15,11.78665147462851,[1.91650000e-04 6.62300000e-04],7.993880987167358,[0.00025805 0.00060262],[15.49003454  3.87684854],[99.87694165 38.13291258],2,23.64284038543701,[0.00019165 0.0006623  0.00047065],3,2,2
3,16,1.0315806488839323,[2.05310000e-04 4.60423000e-03],6.839073896408081,[0.00017498 0.00438193],[33.13503476 49.66828864],[381.67457464  45.05380411],2,31.764371156692505,[0.00020531 0.00460423],2,2,2
3,17,3.616346390038321,[1.27517000e-03 8.21900000e-04],5.639007806777954,[0.00164143 0.00033681],[3.88338134e+45 2.97041764e+01],[96.31428955 41.37551379],2,39.67962694168091,[0.00127517 0.0008219 ],2,2,2
3,18,8.90453531999475,[3.61620000e-04 6.84910000e-04 4.21700000e-04],10.551718711853027,[0.00018223 0.00056799 0.00026938],[ 21.77703039 299.6308128   32.52493618],[ 36.20399171 110.80300469  59.22937802],3,49.300171852111816,[0.0004217  0.00068491 0.00110661 0.00036162 0.00072782 0.00147281],6,3,3
3,19,11.055100046796069,[1.39720000e-04 2.88090000e-04],5.988302707672119,[0.00014421 0.00011499],[257.97001308  32.70213963],[ 71.20007085 138.51609688],2,13.60130500793457,[0.00013972 0.00028809],2,2,2
3,20,7.620987445213539,[1.50550000e-04 1.88400000e-04],7.830898523330688,[0.00011292 0.00022585],[ 89.66658232 843.42071633],[27.88904703 34.01629856],2,18.36859679222107,[0.0001884  0.00015055 0.00033896],3,2,2
3,21,19.473261982074764,[1.29590000e-04 1.15650000e-04 1.57347000e-03],9.507224559783936,[0.00012833 0.00010455 0.00155145],[6.20838429e+02 5.56783461e+08 5.99999998e+00],[334.5572591  278.98239584 991.9999961 ],3,88.51381850242615,[0.00012959 0.00022577 0.00011565 0.00035537 0.00157347 0.0016836 ],6,3,3
3,22,11.169493341431698,[1.85870000e-04 1.68220000e-04],4.5955986976623535,[0.00019941 0.00011535],[5.18633736e+18 3.67101626e+01],[491.24181207 130.74979414],2,23.89533567428589,[0.00018587 0.00016822 0.00035409],3,2,2
3,23,10.419528792714878,[1.52960000e-04],2.7759106159210205,[0.00011461],[134.96770238],[70.79364882],1,5.520492076873779,[0.00015296],1,1,1
3,24,8.78951163002463,[2.71930000e-04],3.079704999923706,[0.00012704],[36.60300261],[32.60796794],1,7.366770029067993,[0.00027193],1,1,1
3,25,9.512311936214353,[1.29210000e-04 1.40330000e-04],4.538983583450317,[0.00011582 0.00019413],[ 54.98786938 397.22277099],[79.26667285 41.36537591],2,17.486652612686157,[0.00014033 0.00026954 0.00012921],3,2,2
3,27,18.915240160410328,[1.92330000e-04],3.0300214290618896,[0.00017196],[115.71333456],[61.70551962],1,3.737626075744629,[0.00019233],1,1,1
3,28,9.607092504446769,[1.83210000e-04],2.8207175731658936,[0.00013874],[42.25946777],[32.50277153],1,3.513061046600342,[0.00018321],1,1,1
3,29,12.20450127439706,[1.66120000e-04],2.087899208068848,[0.00018598],[795.35755095],[53.61729592],1,13.923299551010132,[0.00016612],1,1,1
3,30,20.016941537633063,[1.36630000e-03],1.9250810146331787,[0.00131128],[313.92413788],[6.32549052e+12],1,5.342082500457764,[0.0013663],1,1,1
3,31,9.93799830124364,[1.54110000e-04 1.93830000e-04],7.007390737533569,[0.00013071 0.00013443],[169.90530703  54.15253075],[35.35138115 30.55324597],2,11.960076093673706,[0.00019383 0.00015411 0.00034794],3,2,2
3,32,10.751502092968543,[1.90860000e-04],2.376170873641968,[0.00015075],[40.52852566],[25.38200359],1,7.794724702835083,[0.00019086],1,1,1
4,1,21.00815096972872,[1.44539000e-03],2.49239444732666,[0.00011798],[24.8573557],[37.72941669],1,3.1177468299865723,[0.00144539],1,1,1
4,2,10.779178685885803,[3.76703000e-03],2.5419139862060547,[0.00377918],[1.26427584],[13.40826313],1,10.033477306365969,[0.00376703],1,1,1
4,3,7.351116641679206,[2.36310000e-04],2.558967351913452,[0.00017766],[132.0050045],[36.55514071],1,7.1178789138793945,[0.00023631],1,1,1
4,4,9.03398880788854,[1.48930000e-04 1.70230000e-04],6.7568347454071045,[0.00011938 0.0001573 ],[7.28590620e+01 1.01694656e+08],[ 41.88622203 213.33985606],2,16.48959994316101,[0.00017023 0.00031916 0.00014893],3,2,2
4,5,3.593882496829482,[8.36320000e-04 2.47000000e-04],4.578033685684204,[0.00091379 0.00015942],[439.57232722 423.7093839 ],[ 38.96812551 150.32391864],2,18.82846546173096,[0.00083632 0.000247   0.00108332],3,2,2
4,6,12.817569292894946,[1.72260000e-04 2.51320000e-04],6.204259872436523,[0.00012279 0.00020389],[6.58430961e+01 7.33963604e+10],[ 45.98394518 195.85497603],2,24.839430570602417,[0.00025132 0.00017226 0.00042358],3,2,2
4,7,11.389676312941416,[2.07400000e-04 1.60010000e-04],6.503623723983765,[0.000198   0.00013901],[61.38534664 93.27792675],[91.3099672  44.47770669],2,23.609800815582275,[0.00016001 0.0002074  0.00036741],3,2,2
4,8,9.46709967207841,[2.57720000e-04 1.57850000e-04],5.609376430511475,[0.00028689 0.00016518],[8.64241467e+02 1.42301185e+07],[ 62.72903587 124.50704669],2,14.7052321434021,[0.00025772 0.00015785 0.00041557],3,2,2
4,9,0.6805177541946473,[2.10270000e-04 2.72362000e-03],5.337246656417847,[0.00022436 0.00268536],[119.73971241  29.47386012],[ 6.48869621 14.34257274],2,16.5106201171875,[0.00021027 0.00272362 0.00293389],3,2,2
4,10,13.195069911057344,[2.04600000e-04],2.53448486328125,[0.00016892],[70.25660549],[82.48829148],1,4.350942373275757,[0.0002046],1,1,1
4,11,12.517159230384197,[1.65230000e-04 3.24790000e-04],8.4013090133667,[0.00016222 0.00013572],[157.79894499 220.35714035],[ 96.99353186 246.30682147],2,16.411407470703125,[0.00016523 0.00032479],2,2,2
4,12,10.008600868197224,[1.65340000e-04 2.04410000e-04],6.916098833084106,[0.00015839 0.00025038],[ 61.24848682 159.47588523],[133.93962494  41.02971126],2,12.3157160282135,[0.00020441 0.00016534 0.00036975],3,2,2
4,13,26.436977453007803,[3.25963000e-03],2.384964942932129,[0.00016515],[83.54478324],[40.15666179],1,5.905264377593994,[0.00325963],1,1,1
4,14,22.38526272727377,[4.31205000e-03],2.3467724323272705,[0.00022593],[13.16067791],[25.54410162],1,3.997524738311768,[0.00431205],1,1,1
4,15,20.46487057669477,[1.06944000e-03],3.15259313583374,[0.00043644],[22.52634416],[8.10110387],1,8.306536197662354,[0.00106944],1,1,1
4,16,15.17920456612551,[1.63230000e-04],2.4280753135681152,[0.00011066],[30.70680608],[29.75693269],1,15.217796564102173,[0.00016323],1,1,1
4,17,12.140367110561424,[1.33120000e-04 1.69250000e-04],5.56412672996521,[0.00013245 0.00016876],[9.36633715e+01 6.08115022e+09],[ 35.04864939 136.66089779],2,22.58077907562256,[0.00016925 0.00030238 0.00013312],3,2,2
4,18,8.510026950191197,[1.56050000e-04 1.93410000e-04],5.1181800365448,[0.00010972 0.00019449],[5.83554160e+01 2.31553054e+14],[ 29.8093794  105.77098195],2,14.687419414520264,[0.00019341 0.00015605 0.00034946],3,2,2
4,19,15.966876932879558,[2.84470000e-04],2.991755247116089,[0.00012437],[74.25373366],[82.02781434],1,5.099277257919312,[0.00028447],1,1,1
4,20,10.359724438516055,[3.30825000e-03 3.62409000e-03 5.86964000e-03],12.442222833633425,[0.00290714 0.00384206 0.00073969],[44.29610078 40.45247496 19.77864533],[104.33747135  96.41432913   6.31781519],3,48.37652206420898,[0.00670812 0.00362409 0.01257777 0.00586964 0.00330825],5,3,3
4,21,10.903793563695045,[2.04230000e-04],1.9641203880310056,[0.00019212],[352.29065783],[66.56349427],1,3.882703304290772,[0.00020423],1,1,1
4,22,8.673170563601293,[2.17790000e-04],2.246421813964844,[0.00021173],[340.83429572],[56.63768886],1,3.0191946029663086,[0.00021779],1,1,1
4,23,23.979286402499454,[1.18466240e-04 1.07661865e-04 1.59693271e-04],11.887529134750366,[0.0001237  0.00010057 0.00015859],[25.5630194  23.40782408 44.03731548],[19.53846476 16.53086418 37.81886133],3,31.521800756454468,"[1.18466240e-04 2.21825670e-04 8.03990260e-05 1.59693271e-04
 1.98983966e-04 2.79383006e-04 3.01119901e-04 2.51015386e-04
 9.13221011e-05 1.07661865e-04 1.71721127e-04 1.82653675e-04
 4.62036667e-04 3.81518941e-04 3.58677236e-04 2.85323267e-03]",16,3,3
4,24,10.20936346116142,[1.88510000e-04 2.01830000e-04],4.4683837890625,[0.00011759 0.00017618],[ 55.80255062 436.21462246],[ 33.55304136 475.13099847],2,15.79751443862915,[0.00020183 0.00039033 0.00018851],3,2,2
4,25,22.866172445036096,[2.68620000e-04 2.00230000e-04],5.050701856613159,[0.00033037 0.00016181],[54.11690424 91.72540843],[419.16926498  50.37143868],2,22.077990531921387,[0.00026862 0.00020023 0.00223929 0.00250792 0.00046885],5,2,2
4,26,8.307116877064054,[2.62340000e-04],1.9990856647491453,[0.00021369],[45.08728394],[26.29247364],1,2.151921272277832,[0.00026234],1,1,1
4,27,17.612486677214207,[2.16750000e-04],2.741952896118164,[0.00023874],[30.5849941],[154.82849995],1,4.519392967224121,[0.00021675],1,1,1
4,28,16.0493657259168,[1.57950000e-04],2.268702983856201,[0.00012489],[108.37038879],[77.34735336],1,4.425750970840454,[0.00015795],1,1,1
4,29,4.708371551577688,[9.91170000e-04],1.6878819465637207,[0.00094419],[126.24293217],[205.49268645],1,9.37158203125,[0.00099117],1,1,1
4,30,9.9459298661496,[1.59730000e-04],1.724097490310669,[0.00012889],[58.95114484],[38.35504471],1,5.873646974563599,[0.00015973],1,1,1
4,31,7.234362220348879,[3.99980000e-04 1.95170000e-04],5.750962257385254,[0.00010679 0.00023679],[25.53057257 38.12412749],[17.3980441  17.57968734],2,9.521862983703612,[0.00039998 0.00019517],2,2,2
4,32,9.15156090556934,[1.87340000e-04],2.1719627380371094,[0.00018839],[720.50608343],[91.0801061],1,6.887878179550171,[0.00018734],1,1,1
5,1,10.20065992977364,[1.65370000e-04 1.78540000e-04],6.036183834075928,[0.00012728 0.00019139],[1.06799531e+02 4.27929975e+50],[ 53.46406559 477.43374446],2,21.76836585998535,[0.00017854 0.00034392 0.00016537],3,2,2
5,2,8.409317676905092,[1.64070000e-04 3.35140000e-04],5.737450838088989,[0.00016365 0.0001335 ],[3.16343107e+07 8.10168373e+01],[618.24606525  44.43803213],2,9.448630809783936,[0.00016407 0.00033514],2,2,2
5,3,10.43452240996514,[2.53500000e-04],2.832796335220337,[0.00017579],[113.04926277],[352.11876463],1,15.264647722244264,[0.0002535],1,1,1
5,4,3.4769054949113443,[2.74846000e-03],3.016845464706421,[0.00274847],[2.93101141e+68],[2.],1,7.062643527984619,[0.00274846],1,1,1
5,5,13.056613646687278,[2.03950000e-04],2.1800026893615723,[0.00014439],[46.82094612],[41.2729147],1,16.582359790802002,[0.00020395],1,1,1
5,6,8.722951430733922,[1.67760000e-04],3.890734434127808,[0.00013408],[52.87475599],[42.19716103],1,7.987993240356445,[0.00016776],1,1,1
5,7,16.917040399970155,[1.61880000e-04 2.13420000e-04 3.27290000e-04],12.527323961257936,[0.00010351 0.00016315 0.0001589 ],[11.41736039 17.66892958 17.05485423],[13.55455742 38.43207064 38.13229772],3,514.3904366493225,[0.00032729 0.00016188 0.00021342 0.0003753  0.00054071 0.00075709],6,3,3
